p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.12569421668923e-06	0.495547157893301	0.081	0.052	0.0399184116952071	4	Cherp
2.13633439352854e-06	0.355086636758905	0.077	0.049	0.0401182235760725	4	Uvrag
2.1374626921745e-06	0.439311657136587	0.066	0.04	0.0401394118963449	4	Lrrc45
2.15154112858316e-06	0.260401392676095	0.102	0.069	0.0404037908536632	4	Exoc1
2.16087350351405e-06	0.461783453246628	0.053	0.03	0.0405790435224904	4	Riok2
2.16385183426165e-06	0.616844887838426	0.033	0.017	0.0406349735955994	4	Wdr3
2.16566191390271e-06	0.853351287018978	0.038	0.02	0.040668965081179	4	Ell
2.1892405437064e-06	0.629458780834139	0.031	0.015	0.0411117481702625	4	Tmem184b
2.18964165696261e-06	0.511151999007517	0.047	0.026	0.0411192806761009	4	Pkd1
2.20102466472882e-06	0.650164103771308	0.031	0.015	0.0413330421789426	4	Plpp5
2.20223113615322e-06	0.673345677072398	0.043	0.023	0.0413556985058213	4	Acrbp
2.20540374216484e-06	0.758440759551915	0.033	0.017	0.0414152768741135	4	Amer1
2.23958792055317e-06	0.538662283903334	0.077	0.049	0.042057221560068	4	Pogz
2.27320876410258e-06	1.20755744222503	0.027	0.012	0.0426885873810824	4	Kalrn
2.29525253657313e-06	0.484374588017364	0.054	0.031	0.0431025473843069	4	Prr3
2.30152241969313e-06	0.889995770902912	0.039	0.02	0.0432202895194172	4	Phka2
2.30648313643845e-06	0.701276214727473	0.042	0.023	0.0433134468191777	4	Clcn2
2.31008905774272e-06	0.574462292618936	0.053	0.031	0.0433811624153505	4	Amot
2.33084648824706e-06	0.292051894451393	0.103	0.069	0.0437709662027915	4	Sh3rf1
2.36473171230205e-06	0.460298918930639	0.051	0.029	0.0444072968253202	4	Pkp3
2.39734078979543e-06	0.604001066271019	0.052	0.03	0.0450196626915684	4	Snrnp40
2.40834133992851e-06	0.601180069731751	0.051	0.029	0.0452262420225175	4	Slc25a40
2.41075104827842e-06	0.725359295856412	0.033	0.017	0.0452714939356205	4	Chrd
2.4135879050984e-06	0.263841003756522	0.103	0.069	0.0453247672698428	4	Gm11992
2.42107283514065e-06	0.452529535787014	0.06	0.036	0.0454653267711062	4	Nol11
2.42519723890482e-06	0.69399494815505	0.041	0.022	0.0455427789493935	4	Ctc1
2.43436523022092e-06	0.721869499394605	0.033	0.017	0.0457149446583187	4	Prkx
2.44622300186074e-06	0.366760864489578	0.196	0.146	0.0459376217519428	4	Srebf2
2.47072743896454e-06	1.33320899550097	0.012	0.004	0.0463977905763151	4	Dnase1l2
2.53277822744911e-06	0.270974687549134	0.07	0.043	0.0475630423332669	4	Crcp
2.55155644079881e-06	0.481911069519336	0.053	0.031	0.0479156784017609	4	Nsun4
2.5636167113934e-06	0.440710069354253	0.057	0.034	0.0481421582232566	4	Tubgcp5
2.56855425720831e-06	0.389654518854601	0.064	0.039	0.0482348803961148	4	Dnttip1
2.57820411095398e-06	1.26283940539112	0.016	0.006	0.0484160949996047	4	Eps8l3
2.5813388844021e-06	1.28603686271917	0.016	0.006	0.0484749629101871	4	Gm32063
2.58909832911493e-06	0.542996166514422	0.055	0.032	0.0486206775224493	4	Pigo
2.59783737148843e-06	0.799624606783603	0.026	0.012	0.0487847879991813	4	Kctd18
2.61939106180215e-06	0.549221805464764	0.058	0.034	0.0491895447495826	4	Clasp1
2.62292416210056e-06	0.424421304493921	0.053	0.031	0.0492558928400863	4	Katnbl1
2.6325517522198e-06	1.05986921711833	0.024	0.01	0.0494366893549357	4	Prickle3
2.63468826028712e-06	0.425174075036103	0.074	0.047	0.0494768108399318	4	Fktn
2.65505823593362e-06	0.364864341186289	0.052	0.03	0.0498593386125975	4	Fjx1
2.68197994023622e-06	0.376318002067711	0.081	0.052	0.0503649012976961	4	Ldah
2.71586024484774e-06	0.82795610247167	0.04	0.021	0.0510011395379958	4	Gabbr1
2.76233832689768e-06	0.469202393053319	0.098	0.066	0.0518739514408115	4	Strn4
2.77410965125213e-06	0.793714908670342	0.036	0.019	0.0520950051408637	4	Vps37b
2.77789734609434e-06	0.73164494324253	0.03	0.014	0.0521661342623056	4	Zfp251
2.82586437390225e-06	0.543605852486081	0.05	0.028	0.0530669070775104	4	Lrig3
2.83627014126547e-06	0.293492985839241	0.105	0.071	0.0532623169828242	4	Lias
2.86287976243719e-06	0.256482345765724	0.098	0.065	0.053762019058808	4	Cyth2
2.87847946869496e-06	0.483043840170047	0.05	0.028	0.0540549659426227	4	Epn2
2.89654338429627e-06	0.263062020774044	0.095	0.063	0.0543941882136997	4	Ssbp3
2.91299454041119e-06	0.919755453045914	0.027	0.013	0.0547031244743818	4	Hoxb3
2.92355695143053e-06	0.296736267762864	0.083	0.054	0.0549014759909139	4	Rprd1b
2.94718106893554e-06	0.293242703976515	0.075	0.047	0.0553451132935405	4	Ift46
2.99008620031481e-06	0.671136793819478	0.042	0.022	0.0561508287557119	4	Tbc1d8b
3.02198503653134e-06	0.559610244090296	0.06	0.036	0.0567498570010221	4	Tapt1
3.09737405668144e-06	0.658284269954371	0.054	0.031	0.0581655874104208	4	Xrcc1
3.10856080142322e-06	0.657049041186992	0.041	0.022	0.0583756632899266	4	Mogs
3.1115927414049e-06	0.536732392580165	0.033	0.017	0.0584326000908425	4	Rbm38
3.16657760504513e-06	1.16016062221392	0.024	0.011	0.0594651608451426	4	Sgtb
3.18389894057834e-06	0.694168161294405	0.036	0.018	0.0597904382051207	4	Klf12
3.19813490161397e-06	0.374848664326753	0.09	0.059	0.0600577753174087	4	Foxp1
3.20603816982704e-06	0.908871052359334	0.021	0.009	0.0602061907911821	4	Hecw2
3.26317720374153e-06	0.59069264435115	0.032	0.016	0.0612792047090622	4	Arl15
3.29698350179606e-06	0.272145301944144	0.066	0.04	0.0619140531802283	4	Cog3
3.32053927123892e-06	0.926307594187446	0.018	0.007	0.0623564069745957	4	Med18
3.35194722522129e-06	0.32493373436477	0.109	0.074	0.0629462169424307	4	Xpot
3.3699433774336e-06	0.532440735568373	0.061	0.037	0.0632841666848256	4	Fbxl20
3.37975061368429e-06	0.912445729635835	0.028	0.013	0.0634683367743773	4	Kifc2
3.41878327332974e-06	0.659202727320785	0.03	0.014	0.0642013310898592	4	Gpatch2l
3.42689328787613e-06	0.361038708084584	0.068	0.042	0.0643536290530258	4	Ash2l
3.49973648808499e-06	0.992415437508612	0.019	0.008	0.065721551509748	4	Sntg2
3.50492574972915e-06	0.369311227598473	0.085	0.056	0.0658190006541636	4	Bach1
3.53414481049858e-06	0.708509232549748	0.03	0.014	0.0663677053963529	4	Arl13b
3.55189179601495e-06	0.429080722655351	0.083	0.054	0.0667009760373647	4	Vps13b
3.55880580286491e-06	0.473853648877493	0.045	0.025	0.0668308141720001	4	Snapc2
3.56768547793746e-06	0.293524174872795	0.078	0.05	0.0669975655901876	4	Acsl4
3.59089497848572e-06	0.720648058294939	0.038	0.02	0.0674334168009833	4	Rnf135
3.60186052637415e-06	0.714746713331319	0.034	0.017	0.0676393388247801	4	Toe1
3.61716622234803e-06	0.412497149748785	0.084	0.055	0.0679267644894736	4	Scaf1
3.61748554182317e-06	1.28792741969272	0.013	0.004	0.0679327609898973	4	Tedc2
3.62647968982843e-06	0.578101545268573	0.037	0.019	0.0681016620952881	4	Ndst2
3.64403360345921e-06	0.626740412285734	0.054	0.032	0.0684313070393606	4	Zfp369
3.64655706482299e-06	0.802808164715461	0.031	0.015	0.0684786951203109	4	Serinc2
3.65840866476409e-06	0.254885975145329	0.077	0.048	0.0687012563156049	4	Nectin1
3.68988555180543e-06	0.267263100057892	0.06	0.036	0.0692923607773542	4	Bcs1l
3.7357351183546e-06	0.419090111141928	0.064	0.039	0.070153369787581	4	Leprot
3.75919960449683e-06	0.498204919010381	0.043	0.023	0.0705940093728461	4	Zcchc4
3.80778628141728e-06	0.66541616140741	0.04	0.022	0.0715064185787352	4	Pigl
3.82306309904064e-06	0.359591821314997	0.074	0.047	0.0717933019368842	4	Brox
3.90973525719683e-06	0.657141047158391	0.043	0.024	0.0734209183948993	4	Vasn
3.91720346825419e-06	0.360277870240304	0.059	0.035	0.0735611639303454	4	Slc50a1
4.00338835689279e-06	1.35387135200653	0.014	0.005	0.0751796299540896	4	Dcdc2b
4.03677210415479e-06	0.589926869473306	0.038	0.02	0.0758065433439229	4	Nsun6
4.04238680059728e-06	0.63894799649611	0.046	0.026	0.0759119817284162	4	Ppp3cc
4.05105226398717e-06	1.13792917616111	0.018	0.007	0.0760747104654151	4	Gm26916
4.05143141794986e-06	0.270791079782497	0.094	0.063	0.0760818305976805	4	Lonp2
4.05429766846255e-06	0.543269263763991	0.05	0.029	0.0761356559160582	4	Foxk1
4.10079834412922e-06	0.546679235975158	0.057	0.034	0.0770088921044026	4	Nrf1
4.16915023962388e-06	0.454796919051193	0.054	0.031	0.0782924723498969	4	Tars
4.18160581035108e-06	0.524963333992919	0.045	0.025	0.0785263755125829	4	Large1
4.1924838541834e-06	1.22715356134795	0.027	0.013	0.0787306542977101	4	Rab2b
4.22696733989797e-06	0.269723146555165	0.077	0.049	0.079378219675944	4	Prpf18
4.28520187056093e-06	1.07251565171912	0.017	0.007	0.0804718059272638	4	Gm43597
4.31516835698013e-06	0.335244292217337	0.048	0.027	0.0810345465757299	4	Cwc27
4.35139529624351e-06	0.564762341309472	0.05	0.029	0.081714852268157	4	Chsy1
4.35672675161999e-06	0.420759692939418	0.055	0.032	0.0818149716686717	4	Alg11
4.38479880358403e-06	0.399042921482375	0.051	0.029	0.0823421367325044	4	Cwc25
4.3937861751959e-06	0.656375882584704	0.033	0.016	0.0825109105840038	4	Slc41a1
4.40371987933002e-06	0.925958633814663	0.033	0.017	0.0826974556139385	4	Gcfc2
4.42149389193652e-06	0.448353483635746	0.038	0.02	0.0830312337966759	4	Pnpt1
4.43213394114216e-06	0.471173052435618	0.075	0.048	0.0832310432807086	4	2810402E24Rik
4.55365422695748e-06	0.537277494451721	0.044	0.025	0.0855130727280345	4	Abhd10
4.63070535104899e-06	0.412897468708083	0.066	0.04	0.086960015787349	4	Odf2
4.6967950295413e-06	0.515234038943525	0.061	0.037	0.0882011138597561	4	Arhgef39
4.75643503786089e-06	0.25694949447552	0.066	0.041	0.0893210935759896	4	Rdm1
4.81264433815181e-06	0.514125412207305	0.042	0.023	0.0903766480261529	4	Dnase1l1
4.85728039230232e-06	0.619041835931398	0.035	0.018	0.0912148684870453	4	Snip1
4.87356682479904e-06	0.29653669598085	0.104	0.071	0.0915207114029012	4	Ankrd29
4.91288069323855e-06	0.393798888487658	0.066	0.04	0.0922589865383267	4	Miip
4.9851998378531e-06	0.501160902486872	0.057	0.034	0.0936170677550434	4	Ap4m1
5.02553736544276e-06	0.593173934764764	0.042	0.023	0.0943745661856496	4	Zfp180
5.02663466550456e-06	0.622347933018375	0.031	0.016	0.0943951723835101	4	Tram2
5.05016043304173e-06	0.701878355222058	0.027	0.012	0.0948369627720907	4	Gdpgp1
5.06476077750336e-06	0.378525951963633	0.049	0.028	0.0951111426407356	4	Rp2
5.06713894465373e-06	0.297126665728452	0.061	0.037	0.0951558022416524	4	Lrrc51
5.17781265414527e-06	1.10543622677172	0.014	0.005	0.097234143832194	4	Gm39459
5.26280417217887e-06	0.520171755633435	0.053	0.031	0.0988301995493471	4	Fignl2
5.26495696950227e-06	0.348217872495986	0.073	0.046	0.0988706269302831	4	Wdr33
5.2968592226263e-06	0.656784570182239	0.038	0.02	0.0994697193416993	4	Tmem120b
5.30749957602991e-06	1.2699185684462	0.015	0.005	0.0996695345382657	4	Pcdhga12
5.47147403585742e-06	0.361356314229586	0.068	0.043	0.102748810919367	4	Gm15222
5.50257754044974e-06	0.458122114874588	0.074	0.047	0.103332903632106	4	Tbccd1
5.50555900560838e-06	0.346887841384512	0.045	0.025	0.10338889256632	4	Pfkl
5.52361774688569e-06	0.862485566169144	0.025	0.011	0.103728017668766	4	Vps13c
5.54035491387757e-06	0.599251316351473	0.051	0.03	0.104042324927707	4	Abraxas1
5.54352365816965e-06	0.374564615120649	0.049	0.028	0.104101830776768	4	Gm35281
5.55433085738955e-06	0.39764743569337	0.066	0.041	0.104304779170918	4	Ssbp2
5.56810744095486e-06	0.522458030440398	0.053	0.031	0.104563489633691	4	Tec
5.60659971162222e-06	0.608255930090126	0.047	0.027	0.105286335984554	4	Senp1
5.63108747041821e-06	0.550618453908605	0.047	0.027	0.105746191606984	4	Stambp
5.66602688449833e-06	0.528924891218165	0.057	0.034	0.106402318863994	4	Entpd8
5.82748690037512e-06	0.317009846777064	0.055	0.033	0.109434376502144	4	Bnip1
5.83014386219607e-06	0.346627758763712	0.107	0.074	0.10948427158818	4	Epm2aip1
5.84878576007475e-06	0.417147247720031	0.08	0.052	0.109834347788444	4	Agt
5.89203395224959e-06	0.302515016876067	0.077	0.049	0.110646505589295	4	Dennd5a
5.96610372311629e-06	0.895640488539622	0.029	0.014	0.112037461816401	4	Gdap2
5.99374131209498e-06	0.535075161297931	0.055	0.033	0.112556468099832	4	Scaper
6.01352817854833e-06	0.30037574645397	0.116	0.081	0.112928045664959	4	Mttp
6.11656822068641e-06	0.62808114743408	0.048	0.028	0.11486303461627	4	Rars
6.12575222974218e-06	0.524953270038225	0.047	0.027	0.115035501122328	4	Patl1
6.13966367405734e-06	0.302176229497597	0.086	0.057	0.115296744135123	4	Tgfbrap1
6.1910003387123e-06	0.58075894382551	0.044	0.025	0.116260795360678	4	Vps39
6.20123099619751e-06	0.266263742012065	0.066	0.041	0.116452916877593	4	Tusc3
6.27110404204866e-06	0.473846413652368	0.051	0.03	0.117765062805632	4	Trim32
6.29754769124406e-06	0.448251742104636	0.063	0.039	0.118261648093872	4	Akr1c19
6.3270227910385e-06	0.252854396391985	0.087	0.058	0.118815160992912	4	Rfc1
6.35549693570191e-06	0.358228008856277	0.063	0.039	0.119349876955546	4	Samd1
6.361853485186e-06	0.290228847237365	0.064	0.039	0.119469246598308	4	Atf6b
6.39335642021011e-06	0.499229107639814	0.057	0.034	0.120060840215126	4	Fhod3
6.46831431883871e-06	0.365303263093222	0.081	0.053	0.121468474593472	4	Vangl1
6.51817020627803e-06	0.564788878205244	0.053	0.031	0.122404718303695	4	Trmt2a
6.5309404295901e-06	0.478380359499046	0.074	0.048	0.122644530327272	4	Fubp3
6.60193552667227e-06	0.307342904945761	0.085	0.056	0.123977747255379	4	Srp68
6.63629981265184e-06	0.288388875290145	0.083	0.055	0.124623074181789	4	Gabpa
6.71889657290504e-06	0.491743801402107	0.053	0.031	0.126174158742584	4	Capn15
6.77107158563343e-06	0.832548732291572	0.034	0.018	0.12715395330661	4	Mios
6.81345318979706e-06	0.259976210400095	0.07	0.044	0.127949837451199	4	Mrto4
6.98240082808666e-06	0.26495219437457	0.073	0.047	0.131122505150639	4	Mob2
6.98800114685293e-06	1.13588349297166	0.025	0.011	0.131227673536751	4	Kctd15
6.99564354650038e-06	0.346696555115255	0.076	0.049	0.131371190159731	4	2010315B03Rik
7.00233045694073e-06	0.455864571633769	0.041	0.022	0.13149676365089	4	Gtf2h4
7.01679639600166e-06	0.591709223192241	0.036	0.019	0.131768419520515	4	Eml3
7.0761745750478e-06	0.570696908191509	0.046	0.026	0.132883482344823	4	Dlgap4
7.19196250868802e-06	0.87670399620536	0.017	0.007	0.135057863950652	4	Zfp324
7.33413854613046e-06	0.405513606597047	0.059	0.036	0.137727787757784	4	Ctps
7.41306144531123e-06	0.408921864766461	0.063	0.039	0.1392098808815	4	Pes1
7.41361980922172e-06	0.391621016875646	0.052	0.03	0.139220366397375	4	Dmwd
7.42732997847763e-06	0.326678417640147	0.053	0.031	0.139477829665831	4	Bcl2
7.45189805070707e-06	1.38507517777048	0.014	0.005	0.139939193494228	4	Gm3137
7.47593206597538e-06	0.41921859904441	0.053	0.031	0.140390528266952	4	Cdc23
7.5671994758416e-06	0.602276673856316	0.048	0.027	0.142104438956829	4	Ctu2
7.60582778155321e-06	0.532390950087737	0.057	0.034	0.142829839909788	4	Zfp113
7.61503356537492e-06	0.427220426752752	0.057	0.034	0.143002715324176	4	Stam2
7.74091818031062e-06	0.599568588256001	0.033	0.017	0.145366702508053	4	Dennd6b
7.74702807136215e-06	0.350819016902129	0.059	0.036	0.14548144015211	4	Slc15a4
7.7725090287765e-06	0.923050520015128	0.027	0.013	0.145959947051394	4	6230400D17Rik
7.85064543864661e-06	0.439881272315766	0.049	0.028	0.147427270692345	4	Snx14
7.88762550953555e-06	0.294331220122774	0.054	0.032	0.148121719443568	4	March9
7.89690443919356e-06	0.929182299950842	0.021	0.009	0.148295968463616	4	Tnk1
8.04043355217265e-06	0.696284699013776	0.027	0.013	0.15099130167625	4	Ccnyl1
8.1332169931295e-06	0.57300299685454	0.036	0.019	0.152733681913979	4	Slc35e2
8.17086834985851e-06	0.390351470734324	0.068	0.043	0.153440736741993	4	Trim56
8.2337695050514e-06	0.4449612566381	0.059	0.036	0.15462195753536	4	Agtpbp1
8.25548950112984e-06	0.291111950725485	0.074	0.048	0.155029837341717	4	Ago3
8.25595614726321e-06	0.727329582281229	0.027	0.013	0.155038600489456	4	Mcm10
8.29781938773971e-06	0.310070886311968	0.086	0.057	0.155824750282364	4	Cog5
8.32773679207574e-06	0.40000253983225	0.06	0.037	0.15638656921839	4	Taf2
8.35107438312915e-06	0.303968641179097	0.111	0.078	0.156824825840782	4	Gria3
8.36955083825437e-06	0.332748668091116	0.066	0.041	0.157171795191579	4	Tmem165
8.40325702094366e-06	0.704430928639453	0.041	0.023	0.157804763596301	4	Tbc1d12
8.40927588947078e-06	0.287607838192186	0.073	0.047	0.157917791928372	4	Xpc
8.41570129885368e-06	0.852669004592185	0.033	0.017	0.158038454691173	4	Surf6
8.53905583593458e-06	0.427515838395	0.047	0.027	0.160354929543016	4	Ccdc93
8.66269292505075e-06	0.399070103119658	0.044	0.025	0.162676710439528	4	Bicra
8.69374470495359e-06	0.575400176687354	0.034	0.018	0.163259831814323	4	Cntrl
8.76940179876637e-06	0.513718014249394	0.043	0.024	0.164680596379034	4	Nop9
8.82541604422424e-06	0.365257193251553	0.075	0.048	0.165732487894487	4	Senp7
8.88655781594251e-06	0.560780743060285	0.045	0.026	0.166880669225584	4	Mtr
8.95398714334624e-06	0.6634745238499	0.045	0.026	0.168146924564899	4	Fbxl18
8.98665280502932e-06	0.461285557005779	0.055	0.033	0.168760353025646	4	Abcf3
9.39604553592934e-06	0.571329909925676	0.044	0.025	0.176448339119217	4	Ranbp6
9.42719199775475e-06	0.335901084144636	0.053	0.031	0.177033238525836	4	Cdkn2aip
9.43766786727535e-06	0.555406989447662	0.044	0.025	0.177229964879564	4	Ppie
9.44436305671634e-06	0.476130433201163	0.051	0.03	0.177355693842076	4	Cpsf3
9.70468788375011e-06	0.498271682014095	0.044	0.025	0.182244333768943	4	Dcaf5
9.76275301461214e-06	0.498125407349547	0.059	0.036	0.183334738861401	4	Miga1
9.80740220117612e-06	0.358730537444553	0.063	0.039	0.184173205935886	4	Zdhhc12
9.84106525059922e-06	0.630878124629469	0.029	0.015	0.184805364341003	4	Pfkp
9.87245764093705e-06	1.05216214956368	0.02	0.008	0.185394882039157	4	Zkscan6
9.90868233369584e-06	0.373946282934667	0.067	0.042	0.186075145544474	4	Rnf2
9.98313100027382e-06	0.498523744823007	0.057	0.035	0.187473217054142	4	N4bp2
1.00073190001455e-05	0.603273013999527	0.033	0.017	0.187927443503733	4	Tmx4
1.0222380287937e-05	0.728325838409709	0.034	0.018	0.191966079427169	4	Sumf2
1.02268559549582e-05	0.401415659750532	0.078	0.051	0.19205012797816	4	Inppl1
1.02567725086883e-05	0.285470227965685	0.077	0.05	0.192611930940657	4	Dnajc24
1.03187247799962e-05	0.474685451398681	0.059	0.036	0.193775332643549	4	Polrmt
1.03351113620673e-05	0.441391932046758	0.053	0.032	0.194083056268262	4	Ikbkg
1.03739695399697e-05	0.782655178723935	0.023	0.011	0.194812773991092	4	Nlrx1
1.04171226133051e-05	0.266933350880485	0.092	0.062	0.195623145555256	4	Cdk5
1.05255967403216e-05	1.06943534922138	0.016	0.006	0.1976601811865	4	Mettl18
1.05548716615796e-05	0.362500802061673	0.063	0.039	0.198209934932804	4	Ptbp2
1.07214813594721e-05	0.265516217472791	0.073	0.047	0.201338698449526	4	Yipf2
1.07268380192886e-05	1.16095203600357	0.015	0.006	0.20143929116422	4	Hoxa4
1.08910971527928e-05	0.356636525085158	0.031	0.015	0.204523913432297	4	Irak4
1.09009495704731e-05	0.548959276708427	0.046	0.027	0.204708931983915	4	Tyms
1.10959969538889e-05	0.49640175702681	0.044	0.025	0.20837172679708	4	Fpgt
1.12678110381898e-05	0.675534952441874	0.031	0.016	0.211598223486167	4	Srfbp1
1.1329316074084e-05	0.669695131345594	0.034	0.018	0.212753226555223	4	Nbn
1.13504111733131e-05	0.556236093797575	0.051	0.03	0.213149371423646	4	Smc5
1.14646921070425e-05	0.812321745974949	0.033	0.018	0.215295453078152	4	Sox13
1.15362593358772e-05	0.544050654920341	0.035	0.018	0.216639414068439	4	Recql5
1.16440813354438e-05	0.73177582310909	0.036	0.019	0.218664203398298	4	Sag
1.16702538857271e-05	1.19794174519265	0.016	0.006	0.219155697720069	4	Ctcflos
1.20213853806569e-05	0.380943710619342	0.071	0.046	0.225749596063356	4	Necap1
1.20921521713715e-05	0.283512848428803	0.068	0.043	0.227078525626186	4	Ssh1
1.22698011910205e-05	1.3073985004518	0.016	0.006	0.230414596566174	4	Usp13
1.22932612651191e-05	0.397168882655768	0.059	0.036	0.230855153297671	4	Rasal2
1.24789564247371e-05	0.409237609158582	0.038	0.021	0.234342322700139	4	Mknk1
1.26623504128404e-05	0.476665066370045	0.045	0.026	0.23778627840273	4	Mfap3
1.26724031136218e-05	0.515035375743943	0.071	0.046	0.237975058070704	4	Ldlr
1.26928453874672e-05	0.468777447221506	0.046	0.027	0.238358943531246	4	Fbxo38
1.2991305249795e-05	0.379038642922815	0.073	0.047	0.2439637212859	4	Klhl20
1.30632590552547e-05	0.319878899958639	0.065	0.041	0.245314941798629	4	Acot9
1.31084681546946e-05	0.751924884831699	0.031	0.016	0.24616392347701	4	Ralgds
1.31559249174012e-05	0.282820029194357	0.094	0.064	0.247055114023876	4	Plau
1.33315683682158e-05	0.421499222992262	0.053	0.031	0.250353522386725	4	Wdr74
1.3426990628283e-05	0.267703245127224	0.09	0.061	0.252145457008527	4	Hibch
1.35462455955034e-05	0.425764528920273	0.045	0.026	0.254384946037959	4	Alg12
1.3595472431032e-05	0.26928057851772	0.069	0.044	0.25530937678235	4	Dcun1d4
1.36382252667388e-05	0.440121218831867	0.068	0.043	0.256112232284088	4	Mnt
1.36590520198473e-05	0.325973839173757	0.059	0.037	0.256503337880713	4	Ftsj3
1.38033364312981e-05	0.685087380583106	0.035	0.018	0.259212854843346	4	Slc6a9
1.38249901044231e-05	0.814839347400237	0.028	0.014	0.259619489170961	4	Zmym6
1.38325635772156e-05	0.527054437276614	0.055	0.033	0.259761711416532	4	Fam60a
1.3847528548505e-05	0.689175832470929	0.044	0.025	0.260042738612376	4	Nnt
1.39137503333899e-05	0.3201271969188	0.073	0.047	0.261286317510728	4	Zdhhc16
1.39982834923301e-05	0.363594479530668	0.083	0.056	0.262873765702467	4	Palm3
1.40746429359763e-05	0.30308331672748	0.061	0.038	0.264307719694699	4	Trmt10c
1.41791393522492e-05	0.431250576471881	0.037	0.02	0.266270057895888	4	Gmppb
1.41909120272828e-05	0.568302376832954	0.053	0.032	0.266491136960343	4	Kctd3
1.42117147397184e-05	0.275295022432074	0.076	0.049	0.266881791097172	4	Cox10
1.42650971432078e-05	0.558665788853807	0.02	0.009	0.2678842592523	4	Cyb561d1
1.42919151823195e-05	0.287933786598535	0.065	0.041	0.268387875208779	4	Rhbdd3
1.4306697588455e-05	0.328450129069334	0.07	0.045	0.268665474013596	4	Gpatch11
1.44314215213231e-05	0.361329229807035	0.06	0.037	0.271007664748926	4	2700038G22Rik
1.45383339874262e-05	1.21247652098879	0.016	0.006	0.273015373949877	4	Zpld1
1.46561523686559e-05	0.732043848841745	0.026	0.012	0.275227885330988	4	Hoxb5
1.47555784627449e-05	1.03123166364577	0.017	0.007	0.277095007951887	4	Zbtb34
1.48276492759334e-05	0.276602191108399	0.105	0.073	0.278448425752753	4	Ube2q1
1.49033813615816e-05	1.09851941831722	0.012	0.004	0.279870598589141	4	Epop
1.4914389545736e-05	0.327936853315601	0.059	0.036	0.280077321279376	4	Zfp946
1.49772953485629e-05	1.12262019034851	0.012	0.004	0.281258629350663	4	Rnf113a1
1.53463009870849e-05	0.431381153691646	0.055	0.034	0.288188186236467	4	Tomm34
1.53564801689033e-05	0.455227996281654	0.044	0.025	0.288379341091836	4	A4galt
1.53620798597088e-05	0.255098416336598	0.081	0.053	0.288484497685471	4	Tmem260
1.54201166536789e-05	0.348683187229036	0.075	0.049	0.289574370639435	4	Slc25a28
1.57830153460772e-05	0.35931315805131	0.07	0.045	0.296389245183985	4	Whrn
1.58220912069948e-05	0.40071256509593	0.054	0.033	0.297123050776155	4	Hmgxb3
1.58616039221923e-05	0.686028994287327	0.029	0.015	0.297865060054848	4	Ccdc17
1.60775176771973e-05	0.972968719974854	0.019	0.008	0.301919704460089	4	Saal1
1.62133256165943e-05	0.408887155190941	0.046	0.027	0.304470041754024	4	Naa25
1.64443536985339e-05	0.290794387534516	0.065	0.041	0.308808518104767	4	Esrp2
1.65926506094373e-05	0.331917252196781	0.074	0.048	0.311593385794623	4	Naga
1.66953516855579e-05	0.368951355979256	0.053	0.032	0.313522009303092	4	Limk2
1.67672624848116e-05	0.477369052555896	0.053	0.032	0.314872422202278	4	4833418N02Rik
1.68193886662416e-05	0.261793649156877	0.054	0.032	0.315851299763351	4	Pym1
1.68615442226645e-05	0.777732940035746	0.021	0.009	0.316642938957417	4	Osbpl7
1.69076145806909e-05	0.594901082305444	0.036	0.019	0.317508094210794	4	Tlnrd1
1.69769122625551e-05	0.643382897679274	0.047	0.028	0.318809435378523	4	Kat7
1.70006491115733e-05	0.276696403514454	0.057	0.035	0.319255189666236	4	Ap5s1
1.70355342724076e-05	0.39421362089398	0.041	0.023	0.319910298101542	4	Foxj2
1.70908478256957e-05	0.326795370529505	0.069	0.044	0.32094903131874	4	Tmem161b
1.73648316394493e-05	0.417924244069848	0.051	0.031	0.326094173357218	4	Rft1
1.74610138960871e-05	0.996878022476111	0.023	0.01	0.327900379954619	4	Nle1
1.75087760402976e-05	0.767982709648298	0.034	0.018	0.328797305260749	4	Tep1
1.78830931206091e-05	0.566071036818537	0.051	0.031	0.335826605711919	4	Pcgf2
1.79515853144654e-05	0.693733912895292	0.039	0.022	0.337112820620346	4	Mbip
1.80234201721663e-05	0.56919301287549	0.046	0.027	0.338461807413111	4	Eid2
1.81955585158295e-05	0.850966827655136	0.025	0.012	0.341694393368762	4	Atf5
1.82365605622458e-05	0.286999909520523	0.076	0.05	0.342464370798414	4	Plpp6
1.83022221164046e-05	0.345367543745683	0.063	0.04	0.343697429123961	4	Acot11
1.83787549511339e-05	0.375650610847328	0.074	0.048	0.345134639227343	4	Ppp6r2
1.84392756564352e-05	0.363266988936569	0.066	0.042	0.346271157552196	4	Zfyve19
1.84928142624994e-05	0.45634637069568	0.038	0.021	0.347276559035475	4	Champ1
1.85140512801914e-05	0.453670827829147	0.048	0.029	0.347675368990714	4	Zfp746
1.87781952917845e-05	0.459193117047922	0.072	0.047	0.352635729384422	4	Atp9a
1.90230177017794e-05	0.472937372754741	0.055	0.033	0.357233249421716	4	Cry2
1.90419496324012e-05	0.473168595087273	0.044	0.026	0.357588772146861	4	Snapc1
1.9064411340237e-05	0.586266775151147	0.051	0.031	0.358010580558311	4	Cpsf1
